0.000000e+00	1.278013e+02
5.088029e-03	1.279883e+02
1.006013e-02	1.283177e+02
1.503212e-02	1.287430e+02
2.013096e-02	1.292475e+02
2.509582e-02	1.297874e+02
3.005709e-02	1.303659e+02
3.501515e-02	1.309764e+02
3.997038e-02	1.316143e+02
4.492317e-02	1.322763e+02
4.974479e-02	1.329451e+02
5.469374e-02	1.336485e+02
5.964116e-02	1.343696e+02
6.445855e-02	1.350915e+02
6.927513e-02	1.358284e+02
7.421986e-02	1.365944e+02
7.916424e-02	1.373728e+02
8.397994e-02	1.381458e+02
8.892473e-02	1.389448e+02
9.387019e-02	1.397517e+02
9.868788e-02	1.405478e+02
1.036358e-01	1.413660e+02
1.085853e-01	1.421873e+02
1.135367e-01	1.430103e+02
1.186193e-01	1.438522e+02
1.235745e-01	1.446765e+02
1.285317e-01	1.455001e+02
1.336203e-01	1.463416e+02
1.385808e-01	1.471646e+02
1.436725e-01	1.480070e+02
1.487655e-01	1.488504e+02
1.537296e-01	1.496762e+02
1.588247e-01	1.505241e+02
1.639205e-01	1.513747e+02
1.690172e-01	1.522277e+02
1.739843e-01	1.530631e+02
1.790823e-01	1.539232e+02
1.841807e-01	1.547875e+02
1.892797e-01	1.556494e+02
1.943797e-01	1.565036e+02
1.993508e-01	1.573312e+02
2.044533e-01	1.581781e+02
2.095564e-01	1.590274e+02
2.146594e-01	1.598827e+02
2.197620e-01	1.607450e+02
2.248644e-01	1.616132e+02
2.299666e-01	1.624863e+02
2.349386e-01	1.633401e+02
2.400413e-01	1.642185e+02
2.451443e-01	1.650992e+02
2.502477e-01	1.659822e+02
2.553512e-01	1.668678e+02
2.604550e-01	1.677563e+02
2.654283e-01	1.686238e+02
2.705321e-01	1.695175e+02
2.756358e-01	1.704138e+02
2.807395e-01	1.713127e+02
2.857128e-01	1.721894e+02
2.908165e-01	1.730925e+02
2.959203e-01	1.739977e+02
3.010240e-01	1.749038e+02
3.059973e-01	1.757855e+02
3.111009e-01	1.766930e+02
3.162043e-01	1.776004e+02
3.211771e-01	1.784818e+02
3.262801e-01	1.793882e+02
3.313828e-01	1.802933e+02
3.364853e-01	1.811968e+02
3.414573e-01	1.820731e+02
3.465593e-01	1.829742e+02
3.516611e-01	1.838739e+02
3.566324e-01	1.847460e+02
3.617336e-01	1.856431e+02
3.668344e-01	1.865375e+02
3.718046e-01	1.874020e+02
3.769044e-01	1.882906e+02
3.820037e-01	1.891753e+02
3.869724e-01	1.900285e+02
3.920707e-01	1.909037e+02
3.971684e-01	1.917720e+02
4.022656e-01	1.926336e+02
4.072322e-01	1.934617e+02
4.123281e-01	1.943107e+02
4.174234e-01	1.951523e+02
4.225179e-01	1.959858e+02
4.276118e-01	1.968094e+02
4.325750e-01	1.975959e+02
4.376672e-01	1.984036e+02
4.427584e-01	1.992007e+02
4.478487e-01	1.999859e+02
4.529380e-01	2.007587e+02
4.580262e-01	2.015198e+02
4.631133e-01	2.022689e+02
4.681993e-01	2.030043e+02
4.732841e-01	2.037238e+02
4.783676e-01	2.044280e+02
4.834497e-01	2.051173e+02
4.885303e-01	2.057892e+02
4.934801e-01	2.064148e+02
4.985572e-01	2.070503e+02
5.036324e-01	2.076666e+02
5.087059e-01	2.082625e+02
5.137774e-01	2.088374e+02
5.188469e-01	2.093909e+02
5.239145e-01	2.099231e+02
5.289801e-01	2.104337e+02
5.340437e-01	2.109223e+02
5.391052e-01	2.113890e+02
5.441645e-01	2.118337e+02
5.490936e-01	2.122290e+02
5.541483e-01	2.126294e+02
5.592007e-01	2.130077e+02
5.642508e-01	2.133637e+02
5.692987e-01	2.136976e+02
5.743443e-01	2.140093e+02
5.792604e-01	2.142720e+02
5.843013e-01	2.145395e+02
5.893399e-01	2.147847e+02
5.943761e-01	2.150079e+02
5.994100e-01	2.152092e+02
6.044417e-01	2.153886e+02
6.094711e-01	2.155464e+02
6.144984e-01	2.156826e+02
6.195235e-01	2.157974e+02
6.245463e-01	2.158910e+02
6.295670e-01	2.159635e+02
6.345855e-01	2.160149e+02
6.396017e-01	2.160449e+02
6.446157e-01	2.160534e+02
6.496274e-01	2.160405e+02
6.546369e-01	2.160058e+02
6.596441e-01	2.159494e+02
6.646489e-01	2.158710e+02
6.696514e-01	2.157705e+02
6.746514e-01	2.156476e+02
6.797741e-01	2.155266e+02
6.847692e-01	2.153583e+02
6.897617e-01	2.151671e+02
6.947517e-01	2.149533e+02
6.997395e-01	2.147176e+02
7.047250e-01	2.144608e+02
7.097086e-01	2.141837e+02
7.146903e-01	2.138871e+02
7.196702e-01	2.135718e+02
7.246486e-01	2.132387e+02
7.296256e-01	2.128888e+02
7.344778e-01	2.125000e+02
7.394527e-01	2.121195e+02
7.444270e-01	2.117250e+02
7.494007e-01	2.113175e+02
7.543739e-01	2.108971e+02
7.593467e-01	2.104639e+02
7.641957e-01	2.099961e+02
7.691677e-01	2.095380e+02
7.741394e-01	2.090675e+02
7.791105e-01	2.085837e+02
7.840810e-01	2.080859e+02
7.890507e-01	2.075732e+02
7.940194e-01	2.070449e+02
7.989870e-01	2.065003e+02
8.039535e-01	2.059392e+02
8.089187e-01	2.053615e+02
8.137597e-01	2.047465e+02
8.187223e-01	2.041351e+02
8.236834e-01	2.035059e+02
8.286429e-01	2.028583e+02
8.336006e-01	2.021914e+02
8.385565e-01	2.015047e+02
8.435105e-01	2.007980e+02
8.484625e-01	2.000710e+02
8.534125e-01	1.993237e+02
8.583604e-01	1.985560e+02
8.633061e-01	1.977669e+02
8.682493e-01	1.969558e+02
8.731899e-01	1.961217e+02
8.781278e-01	1.952641e+02
8.830628e-01	1.943827e+02
8.879948e-01	1.934770e+02
8.929237e-01	1.925465e+02
8.978492e-01	1.915903e+02
9.027712e-01	1.906078e+02
9.076898e-01	1.895995e+02
9.126049e-01	1.885663e+02
9.175171e-01	1.875098e+02
9.224273e-01	1.864335e+02
9.273363e-01	1.853401e+02
9.322416e-01	1.842214e+02
9.371392e-01	1.830629e+02
9.420294e-01	1.818635e+02
9.469183e-01	1.806449e+02
9.519324e-01	1.794504e+02
9.568429e-01	1.783006e+02
9.619059e-01	1.772877e+02
9.671315e-01	1.764609e+02
9.723951e-01	1.758393e+02
9.778213e-01	1.754547e+02
9.832769e-01	1.752931e+02
9.888828e-01	1.753837e+02
9.943726e-01	1.757298e+02
1.000000e+00	1.763832e+02
