9.3206917800e+01	-8.2886335540e-01	2.4015275030e+01
9.3147277190e+01	-7.5014181020e-01	2.4076639240e+01
9.3094283920e+01	-6.4988809170e-01	2.4131327940e+01
9.3054798720e+01	-5.2607986550e-01	2.4172301210e+01
9.3039458560e+01	-3.8043417670e-01	2.4188631520e+01
9.3060596160e+01	-2.2382768220e-01	2.4167641580e+01
9.3121858400e+01	-7.4439623670e-02	2.4105547360e+01
9.3215683040e+01	5.7136310230e-02	2.4010095450e+01
9.3333013650e+01	1.7302202940e-01	2.3890554830e+01
9.3463594690e+01	2.9110810340e-01	2.3757381660e+01
9.3604626440e+01	4.1979007700e-01	2.3613377640e+01
9.3757561410e+01	5.5861250030e-01	2.3457020960e+01
9.3924290790e+01	7.0634528680e-01	2.3286351150e+01
9.4106207840e+01	8.6306475100e-01	2.3099908040e+01
9.4304848020e+01	1.0287408000e+00	2.2896084480e+01
9.4521926520e+01	1.2031461770e+00	2.2673089820e+01
9.4759360010e+01	1.3857933180e+00	2.2428930140e+01
9.5019228140e+01	1.5760165360e+00	2.2161451690e+01
9.5303750960e+01	1.7730369240e+00	2.1868366240e+01
9.5615357610e+01	1.9757659050e+00	2.1547188110e+01
9.5956707320e+01	2.1827163800e+00	2.1195222450e+01
9.6330675080e+01	2.3919936170e+00	2.0809580340e+01
9.6740293710e+01	2.6014573650e+00	2.0387237590e+01
9.7188856930e+01	2.8083341650e+00	1.9924962320e+01
9.7679882960e+01	3.0092563720e+00	1.9419351160e+01
9.8216956140e+01	3.2008222920e+00	1.8866931660e+01
9.8803817440e+01	3.3794639890e+00	1.8264139390e+01
9.9444394850e+01	3.5415763940e+00	1.7607327800e+01
1.0014287180e+02	3.6822001770e+00	1.6892503700e+01
1.0090277170e+02	3.7932726010e+00	1.6114330330e+01
1.0173286760e+02	3.8655140800e+00	1.5272654560e+01
1.0258016540e+02	3.8865309140e+00	1.4445454010e+01
1.0338332930e+02	3.8556920530e+00	1.3704406230e+01
1.0414603080e+02	3.7790345290e+00	1.3048036560e+01
1.0486975840e+02	3.6620670510e+00	1.2473291120e+01
1.0555355070e+02	3.5101681760e+00	1.1974451550e+01
1.0619449460e+02	3.3291708870e+00	1.1542466900e+01
1.0678958920e+02	3.1257026790e+00	1.1166316540e+01
1.0733901460e+02	2.9059572440e+00	1.0838487830e+01
1.0784711900e+02	2.6732549250e+00	1.0559925260e+01
1.0831775280e+02	2.4304461170e+00	1.0332324880e+01
1.0875133880e+02	2.1825589280e+00	1.0148731300e+01
