9.889291e-02	-3.702676e-03
9.910550e-02	-3.760180e-03
9.931886e-02	-3.814232e-03
9.953289e-02	-3.864757e-03
9.974744e-02	-3.911688e-03
9.996240e-02	-3.954971e-03
1.001776e-01	-3.994591e-03
1.003929e-01	-4.030546e-03
1.006082e-01	-4.062843e-03
1.008234e-01	-4.091490e-03
1.010382e-01	-4.116503e-03
1.012526e-01	-4.137893e-03
1.014663e-01	-4.155660e-03
1.016794e-01	-4.169810e-03
1.018916e-01	-4.180354e-03
1.021028e-01	-4.187309e-03
1.023129e-01	-4.190705e-03
1.025217e-01	-4.190603e-03
1.027292e-01	-4.187071e-03
1.029352e-01	-4.180183e-03
1.031396e-01	-4.170016e-03
1.033423e-01	-4.156651e-03
1.035432e-01	-4.140187e-03
1.037422e-01	-4.120725e-03
1.039391e-01	-4.098370e-03
1.041340e-01	-4.073227e-03
1.043267e-01	-4.045395e-03
1.045171e-01	-4.014953e-03
1.047052e-01	-3.981977e-03
1.048909e-01	-3.946545e-03
1.050741e-01	-3.908739e-03
1.052547e-01	-3.868605e-03
1.054328e-01	-3.826137e-03
1.056080e-01	-3.781330e-03
1.057805e-01	-3.734185e-03
1.059501e-01	-3.684725e-03
1.061168e-01	-3.633089e-03
1.062806e-01	-3.579468e-03
1.064414e-01	-3.524045e-03
1.065993e-01	-3.466999e-03
1.067543e-01	-3.408477e-03
1.069063e-01	-3.348569e-03
1.070552e-01	-3.287356e-03
1.072012e-01	-3.224920e-03
1.073442e-01	-3.161343e-03
1.074842e-01	-3.096706e-03
1.076211e-01	-3.031094e-03
1.077550e-01	-2.964590e-03
1.078860e-01	-2.897275e-03
1.080139e-01	-2.829241e-03
1.081388e-01	-2.760590e-03
1.082608e-01	-2.691423e-03
1.083799e-01	-2.621835e-03
1.084961e-01	-2.551945e-03
1.086096e-01	-2.481945e-03
1.087204e-01	-2.412022e-03
1.088287e-01	-2.342352e-03
1.089345e-01	-2.273070e-03
1.090379e-01	-2.204137e-03
1.091387e-01	-2.135459e-03
1.092369e-01	-2.066955e-03
1.093325e-01	-1.998569e-03
1.094257e-01	-1.930573e-03
1.095169e-01	-1.863491e-03
1.096062e-01	-1.797422e-03
1.096934e-01	-1.732242e-03
1.097786e-01	-1.667907e-03
1.098619e-01	-1.604397e-03
1.099431e-01	-1.541661e-03
1.100224e-01	-1.479652e-03
1.100996e-01	-1.418350e-03
1.101748e-01	-1.357748e-03
1.102480e-01	-1.297862e-03
1.103193e-01	-1.238710e-03
1.103888e-01	-1.180319e-03
1.104565e-01	-1.122718e-03
1.105224e-01	-1.065933e-03
1.105866e-01	-1.009985e-03
1.106491e-01	-9.548932e-04
1.107100e-01	-9.006723e-04
1.107694e-01	-8.473322e-04
1.108272e-01	-7.948805e-04
1.108835e-01	-7.433194e-04
1.109383e-01	-6.926496e-04
1.109918e-01	-6.428697e-04
1.110438e-01	-5.939747e-04
1.110945e-01	-5.459578e-04
1.111438e-01	-4.988121e-04
1.111919e-01	-4.525278e-04
1.112386e-01	-4.070933e-04
1.112841e-01	-3.624972e-04
1.113284e-01	-3.187275e-04
1.113714e-01	-2.757696e-04
1.114133e-01	-2.336081e-04
1.114540e-01	-1.922289e-04
1.114935e-01	-1.516169e-04
1.115320e-01	-1.117539e-04
1.115693e-01	-7.262273e-05
1.116055e-01	-3.420730e-05
1.116406e-01	3.510114e-06
1.116747e-01	4.054990e-05
1.117077e-01	7.693092e-05
1.117396e-01	1.126706e-04
1.117705e-01	1.477892e-04
1.118004e-01	1.823093e-04
1.118293e-01	2.162510e-04
1.118572e-01	2.496330e-04
1.118841e-01	2.824793e-04
1.119099e-01	3.148138e-04
1.119348e-01	3.466576e-04
1.119586e-01	3.780327e-04
1.119814e-01	4.089662e-04
1.120032e-01	4.394827e-04
1.120239e-01	4.696042e-04
1.120436e-01	4.993581e-04
1.120621e-01	5.287713e-04
1.120796e-01	5.578667e-04
1.120958e-01	5.866690e-04
1.121108e-01	6.152021e-04
1.121246e-01	6.434856e-04
1.121369e-01	6.715336e-04
1.121478e-01	6.993560e-04
1.121572e-01	7.269518e-04
1.121649e-01	7.542960e-04
1.121707e-01	7.813568e-04
1.121746e-01	8.080607e-04
1.121764e-01	8.343158e-04
1.121760e-01	8.599526e-04
1.121731e-01	8.847606e-04
1.121679e-01	9.085489e-04
1.121603e-01	9.311032e-04
1.121502e-01	9.518976e-04
1.121502e-01	9.518976e-04
1.121378e-01	9.714708e-04
1.121224e-01	9.897252e-04
1.121042e-01	1.006240e-03
1.120833e-01	1.020508e-03
1.120601e-01	1.032146e-03
1.120348e-01	1.040911e-03
1.120080e-01	1.046721e-03
1.119798e-01	1.049617e-03
1.119507e-01	1.049752e-03
1.119209e-01	1.047319e-03
1.118905e-01	1.042547e-03
1.118597e-01	1.035634e-03
1.118284e-01	1.026786e-03
1.117967e-01	1.016155e-03
1.117645e-01	1.003896e-03
1.117320e-01	9.901196e-04
1.116990e-01	9.749227e-04
1.116655e-01	9.583946e-04
1.116315e-01	9.405884e-04
1.115970e-01	9.215664e-04
1.115618e-01	9.013698e-04
1.115261e-01	8.800269e-04
1.114897e-01	8.575733e-04
1.114525e-01	8.340263e-04
1.114147e-01	8.093990e-04
1.113760e-01	7.837099e-04
1.113366e-01	7.569646e-04
1.112963e-01	7.291665e-04
1.112552e-01	7.003233e-04
1.112131e-01	6.704351e-04
1.111701e-01	6.394992e-04
1.111262e-01	6.075170e-04
1.110812e-01	5.744859e-04
1.110351e-01	5.404005e-04
1.109880e-01	5.052585e-04
1.109397e-01	4.690569e-04
1.108903e-01	4.317900e-04
1.108397e-01	3.934549e-04
1.107878e-01	3.540497e-04
1.107347e-01	3.135710e-04
1.106803e-01	2.720183e-04
1.106245e-01	2.293931e-04
1.105673e-01	1.856976e-04
1.105086e-01	1.409370e-04
1.104485e-01	9.512023e-05
1.103868e-01	4.825900e-05
1.103235e-01	3.696497e-07
1.102585e-01	-4.852599e-05
1.101918e-01	-9.840002e-05
1.101234e-01	-1.492180e-04
1.100530e-01	-2.009364e-04
1.099808e-01	-2.535030e-04
1.099065e-01	-3.068554e-04
1.098301e-01	-3.609197e-04
1.097515e-01	-4.156116e-04
1.096707e-01	-4.708361e-04
1.095874e-01	-5.264893e-04
1.095017e-01	-5.824637e-04
1.094134e-01	-6.386492e-04
1.093224e-01	-6.949449e-04
1.092288e-01	-7.512591e-04
1.091323e-01	-8.075200e-04
1.090331e-01	-8.636738e-04
1.089310e-01	-9.196854e-04
1.088261e-01	-9.755344e-04
1.087184e-01	-1.031207e-03
1.086078e-01	-1.086687e-03
1.084943e-01	-1.141964e-03
1.083779e-01	-1.197028e-03
1.082586e-01	-1.251806e-03
1.081365e-01	-1.306278e-03
1.080115e-01	-1.360642e-03
1.078835e-01	-1.414492e-03
1.077522e-01	-1.466811e-03
1.076174e-01	-1.517546e-03
1.074795e-01	-1.567127e-03
1.073387e-01	-1.616047e-03
1.071950e-01	-1.664747e-03
1.070486e-01	-1.713160e-03
1.068994e-01	-1.761031e-03
1.067472e-01	-1.808083e-03
1.065921e-01	-1.854060e-03
1.064340e-01	-1.898857e-03
1.062730e-01	-1.942415e-03
1.061090e-01	-1.984674e-03
1.059422e-01	-2.025566e-03
1.057726e-01	-2.064979e-03
1.056001e-01	-2.102787e-03
1.054249e-01	-2.138861e-03
1.052469e-01	-2.173068e-03
1.050662e-01	-2.205259e-03
1.048828e-01	-2.235283e-03
1.046969e-01	-2.262982e-03
1.045084e-01	-2.288206e-03
1.043175e-01	-2.310879e-03
1.041242e-01	-2.330969e-03
1.039287e-01	-2.348447e-03
1.037310e-01	-2.363291e-03
1.035313e-01	-2.375404e-03
1.033295e-01	-2.384609e-03
1.031260e-01	-2.390723e-03
1.029207e-01	-2.393562e-03
1.027137e-01	-2.392991e-03
1.025053e-01	-2.388931e-03
1.022956e-01	-2.381311e-03
1.020846e-01	-2.370065e-03
1.018726e-01	-2.355114e-03
1.016597e-01	-2.336348e-03
1.014461e-01	-2.313656e-03
1.012319e-01	-2.286933e-03
1.010174e-01	-2.256077e-03
1.008026e-01	-2.220987e-03
1.005879e-01	-2.181567e-03
1.003734e-01	-2.137725e-03
1.001593e-01	-2.089376e-03
9.994582e-02	-2.036460e-03
9.973317e-02	-1.979021e-03
9.952151e-02	-1.917149e-03
9.931102e-02	-1.850938e-03
9.910188e-02	-1.780493e-03
9.889424e-02	-1.705930e-03
9.868825e-02	-1.627377e-03
9.848406e-02	-1.544972e-03
9.828180e-02	-1.458859e-03
9.808160e-02	-1.369190e-03
9.788357e-02	-1.276139e-03
9.768780e-02	-1.179892e-03
9.749438e-02	-1.080637e-03
9.730340e-02	-9.785604e-04
9.711494e-02	-8.738061e-04
9.692912e-02	-7.664996e-04
9.674602e-02	-6.567692e-04
9.656573e-02	-5.447428e-04
9.638835e-02	-4.305388e-04
9.621397e-02	-3.142745e-04
9.604266e-02	-1.960717e-04
9.587444e-02	-7.612277e-05
9.570928e-02	4.529975e-05
9.554712e-02	1.679250e-04
9.538789e-02	2.914892e-04
9.523151e-02	4.157348e-04
9.507790e-02	5.404121e-04
9.492696e-02	6.652827e-04
9.477866e-02	7.901741e-04
9.463300e-02	9.149850e-04
9.448998e-02	1.039620e-03
9.434964e-02	1.164015e-03
9.421204e-02	1.288172e-03
9.407730e-02	1.412101e-03
9.394547e-02	1.535794e-03
9.381658e-02	1.659194e-03
9.369063e-02	1.782232e-03
9.356763e-02	1.904844e-03
9.344762e-02	2.026997e-03
9.333063e-02	2.148665e-03
9.321670e-02	2.269815e-03
9.310580e-02	2.390377e-03
9.299790e-02	2.510275e-03
9.289299e-02	2.629442e-03
9.279107e-02	2.747844e-03
9.269215e-02	2.865454e-03
9.259622e-02	2.982231e-03
9.250326e-02	3.098119e-03
9.241323e-02	3.213065e-03
9.232612e-02	3.327030e-03
9.224190e-02	3.439978e-03
9.216052e-02	3.551849e-03
9.208187e-02	3.662551e-03
9.200584e-02	3.771988e-03
9.193222e-02	3.880026e-03
9.186080e-02	3.986546e-03
9.179183e-02	4.091680e-03
9.172579e-02	4.195740e-03
9.166274e-02	4.298759e-03
9.160184e-02	4.400258e-03
9.154220e-02	4.499720e-03
9.148247e-02	4.596299e-03
9.142107e-02	4.688983e-03
9.135686e-02	4.776934e-03
9.128959e-02	4.859581e-03
9.121921e-02	4.936489e-03
9.114607e-02	5.007579e-03
9.107074e-02	5.073018e-03
9.099366e-02	5.132831e-03
9.091500e-02	5.186705e-03
9.083493e-02	5.234375e-03
9.075379e-02	5.275796e-03
9.067191e-02	5.310896e-03
9.058931e-02	5.338123e-03
9.050596e-02	5.355206e-03
9.042302e-02	5.360697e-03
9.034238e-02	5.353945e-03
9.026506e-02	5.337185e-03
9.019158e-02	5.313662e-03
9.012255e-02	5.283682e-03
9.005828e-02	5.247871e-03
8.999879e-02	5.207541e-03
8.994409e-02	5.163832e-03
8.989441e-02	5.117226e-03
